municipality,type,iata_code,latitude_deg,longitude_deg,iso_country
Lima,large_airport,LIM,-12.0219,-77.114305,PE
Rioja,medium_airport,RIJ,-6.067860126495361,-77.16000366210938,PE
Jaén,medium_airport,JAE,-5.59248,-78.774002,PE
Juanjuí,medium_airport,JJI,-7.169099807739258,-76.72859954833984,PE
Jauja,medium_airport,JAU,-11.7831001282,-75.47339630130001,PE
Juliaca,medium_airport,JUL,-15.467100143432617,-70.158203125,PE
Cajamarca,medium_airport,CJA,-7.1391801834106445,-78.4894027709961,PE
Ilo,medium_airport,ILQ,-17.69499969482422,-71.34400177001953,PE
Tumbes,medium_airport,TBP,-3.552074,-80.381086,PE
Yurimaguas,medium_airport,YMS,-5.893770217895508,-76.11820220947266,PE
Huánuco,medium_airport,HUU,-9.878809928894043,-76.20480346679688,PE
Chachapoyas,medium_airport,CHH,-6.201809883117676,-77.8561019897461,PE
Iquitos,medium_airport,IQT,-3.78474,-73.3088,PE
Arequipa,medium_airport,AQP,-16.3411006927,-71.5830993652,PE
Trujillo,medium_airport,TRU,-8.08141040802002,-79.10880279541016,PE
Pisco,medium_airport,PIO,-13.7449,-76.220299,PE
Tarapoto,medium_airport,TPP,-6.508739948272705,-76.37319946289062,PE
Tacna,medium_airport,TCQ,-18.053300857500002,-70.2758026123,PE
Puerto Maldonado,medium_airport,PEM,-12.6135997772,-69.2285995483,PE
Piura,medium_airport,PIU,-5.20574998856,-80.61640167239999,PE
Talara,medium_airport,TYL,-4.57664,-81.254097,PE
Nazca,medium_airport,NZC,-14.854,-74.961502,PE
Cusco,large_airport,CUZ,-13.535699844400002,-71.9387969971,PE
Shangrao,medium_airport,SQD,28.3797,117.9643,CN
Sanming,medium_airport,SQJ,26.4263,117.8336,CN
Ponta Grossa,medium_airport,PGZ,-25.184476,-50.143822,BR
Montevideo,medium_airport,,-34.7892,-56.264702,UY
Durazno,medium_airport,DZO,-33.3588981628418,-56.49919891357422,UY
Punta del Este,medium_airport,PDP,-34.855098724365234,-55.09429931640625,UY
Ciudad de la Costa,large_airport,MVD,-34.835647,-56.026497,UY
Salto,medium_airport,STY,-31.438499450683594,-57.98529815673828,UY
Acarigua,medium_airport,AGV,9.553375,-69.237869,VE
Anaco,medium_airport,AAO,9.430225,-64.470726,VE
Barcelona,large_airport,BLA,10.111111,-64.692222,VE
Barinas,medium_airport,BNS,8.615,-70.21416667,VE
,medium_airport,,10.183375358600001,-67.55731964110001,VE
Barquisimeto,medium_airport,BRM,10.042746543884277,-69.3586196899414,VE
Maracay,medium_airport,MYC,10.249978065490723,-67.64942169189453,VE
,medium_airport,CBL,8.12216091156,-63.5369567871,VE
,medium_airport,CXA,7.625510215759277,-66.16280364990234,VE
Guarico,medium_airport,CLZ,8.92465591430664,-67.4170913696289,VE
Canaima,medium_airport,CAJ,6.231988906860352,-62.85443115234375,VE
Carúpano,medium_airport,CUP,10.660014152526855,-63.261680603027344,VE
Coro,medium_airport,CZE,11.41494369506836,-69.68090057373047,VE
Caracas,medium_airport,,10.286110877990723,-66.81610870361328,VE
,medium_airport,CUM,10.450332641601562,-64.1304702758789,VE
Bolivar,medium_airport,EOR,6.71573,-61.638786,VE
,medium_airport,EOZ,7.0833330154418945,-69.53333282470703,VE
La Carlota,medium_airport,,10.485033,-66.843513,VE
,medium_airport,GDO,7.233333110809326,-70.80000305175781,VE
,medium_airport,GUI,10.574077606200001,-62.3126678467,VE
Guanare,medium_airport,GUQ,9.026944160461426,-69.7551498413086,VE
Paraguaná,medium_airport,LSP,11.78077507019043,-70.15149688720703,VE
San Juan de los Morros,medium_airport,,9.906952857971191,-67.379638671875,VE
,medium_airport,LFR,8.239167213439941,-72.27102661132812,VE
Maracaibo,medium_airport,MAR,10.5582084656,-71.7278594971,VE
Mérida,medium_airport,MRD,8.582078,-71.161041,VE
Isla Margarita,medium_airport,PMV,10.912603378295898,-63.96659851074219,VE
Caracas,large_airport,CCS,10.601194,-66.991222,VE
,medium_airport,,10.133169174194336,-66.78782653808594,VE
Maturín,medium_airport,MUN,9.749023,-63.153348,VE
Puerto Ayacucho,medium_airport,PYH,5.6199898719788,-67.606101989746,VE
,medium_airport,PBL,10.480500221252441,-68.072998046875,VE
,medium_airport,SCI,7.8013200759887695,-72.2029037475586,VE
Puerto Ordaz-Ciudad Guayana,medium_airport,PZO,8.288530349731445,-62.760398864746094,VE
Palmarito,medium_airport,PTM,7.566669940948486,-70.18329620361328,VE
,medium_airport,SVZ,7.840829849243164,-72.439697265625,VE
,medium_airport,SNV,4.554999828338623,-61.150001525878906,VE
Santo Domingo,medium_airport,STD,7.56538,-72.035103,VE
San Felipe,medium_airport,SNF,10.2787,-68.755203,VE
Inglaterra,medium_airport,SFD,7.883319854736328,-67.44400024414062,VE
El Tigre,medium_airport,SOM,8.9451465606689,-64.151084899902,VE
,medium_airport,STB,8.974550247192383,-71.94325256347656,VE
Tucupita,medium_airport,TUV,9.088994026184082,-62.094173431396484,VE
,medium_airport,TMO,7.24938,-61.52893,VE
Valencia,medium_airport,VLN,10.14973258972168,-67.92839813232422,VE
El Vigía,medium_airport,VIG,8.624139,-71.672668,VE
Valera,medium_airport,VLV,9.34047794342041,-70.58406066894531,VE
,medium_airport,VDP,9.22202777863,-65.9935836792,VE
Araguaína,medium_airport,AUX,-7.22787,-48.240501,BR
Rondonópolis,medium_airport,ROO,-16.586,-54.7248,BR
Georgetown,medium_airport,GEO,6.49855,-58.254101,GY
Ogle,medium_airport,OGL,6.80628,-58.1059,GY
Lethem,medium_airport,LTM,3.37276,-59.789398,GY
"Jiaozhou, Qingdao",large_airport,TAO,36.361953,120.088171,CN
St. John's,medium_airport,ANU,17.1367,-61.792702,AG
Codrington,medium_airport,BBQ,17.635799,-61.828602,AG
Bridgetown,medium_airport,BGI,13.0746,-59.4925,BB
Canefield,medium_airport,DCF,15.336693,-61.392108,DM
Marigot,medium_airport,DOM,15.547,-61.299999,DM
Fort-de-France,large_airport,FDF,14.591,-61.003201,MQ
Grand Case,medium_airport,SFG,18.099899,-63.047199,MF
Gustavia / Saint-Jean,medium_airport,SBH,17.9044,-62.843601,BL
Grand Bourg,medium_airport,GBJ,15.86870002746582,-61.27000045776367,GP
Pointe-à-Pitre,large_airport,PTP,16.265301,-61.531799,GP
Saint George's,medium_airport,GND,12.004199981689453,-61.78620147705078,GD
Charlotte Amalie,medium_airport,STT,18.337091,-64.977251,VI
Christiansted,medium_airport,STX,17.701900482177734,-64.79859924316406,VI
Dushanbe,medium_airport,,38.512298584,68.67250061040001,TJ
Parkhar,medium_airport,,37.46979904169999,69.3807983398,TJ
Arecibo,medium_airport,ARE,18.45085,-66.675768,PR
Aguadilla,medium_airport,BQN,18.4949,-67.129402,PR
San Juan,medium_airport,SIG,18.45680046081543,-66.09809875488281,PR
Mayaguez,medium_airport,MAZ,18.255699157714844,-67.14849853515625,PR
Ponce,medium_airport,PSE,18.00830078125,-66.56300354003906,PR
San Juan,large_airport,SJU,18.4393997192,-66.0018005371,PR
Basseterre,medium_airport,SKB,17.311199188232422,-62.71870040893555,KN
Charlestown,medium_airport,NEV,17.205699920654297,-62.589900970458984,KN
Castries,medium_airport,SLU,14.0202,-60.992901,LC
Vieux Fort,large_airport,UVF,13.7332,-60.952599,LC
Mary,medium_airport,,37.66429901123047,61.82699966430664,TM
Oranjestad,large_airport,AUA,12.5014,-70.015198,AW
"Kralendijk, Bonaire",large_airport,BON,12.131,-68.268501,BQ
Willemstad,large_airport,CUR,12.1889,-68.959801,CW
Sint Eustatius,medium_airport,EUX,17.49650001525879,-62.979400634765625,BQ
Saint Martin,large_airport,SXM,18.041,-63.108898,SX
Tena,medium_airport,TNW,-1.059722,-77.583333,EC
The Valley,medium_airport,AXA,18.204773,-63.05383,AI
Polatlı,medium_airport,,39.73885726928711,32.378639221191406,TR
Alpu,medium_airport,,39.84389877319336,30.968000411987305,TR
Keşan,medium_airport,,40.787068,26.606655,TR
Gerald's Park,medium_airport,MNI,16.791400909423828,-62.19329833984375,MS
Scarborough,medium_airport,TAB,11.149700164794922,-60.83219909667969,TT
Port of Spain,medium_airport,POS,10.5954,-61.3372,TT
Road Town,medium_airport,EIS,18.445492,-64.541707,VG
Kingstown,medium_airport,SVD,13.156695,-61.149945,VC
Bequia,medium_airport,BQU,12.9884,-61.262001,VC
Canouan,medium_airport,CIW,12.699,-61.3424,VC
Mustique Island,medium_airport,MQS,12.8879,-61.180199,VC
Union Island,medium_airport,UNI,12.600135,-61.411945,VC
Kaohsiung (Zuoying),medium_airport,,22.705,120.280998,TW
Hamilton,medium_airport,BDA,32.36399841308594,-64.67870330810547,BM
Nizhyn,medium_airport,,51.088535,31.870995,UA
Oktyabrskoe,medium_airport,,45.31999969482422,34.099998474121094,UA
Kirovskoe,medium_airport,,45.16699981689453,35.18299865722656,UA
Melitopol,medium_airport,,46.880001,35.305,UA
Kacha,medium_airport,,44.779764,33.572245,UA
Bila Tserkva,medium_airport,,49.795228,30.024435,UA
Bolgrad,medium_airport,,45.63999938964844,28.670000076293945,UA
Batken,medium_airport,,40.042899,70.83784,KG
Almaty,large_airport,ALA,43.354267,77.042828,KZ
Balkhash,medium_airport,BXH,46.8932991027832,75.00499725341797,KZ
Taldykorgan,medium_airport,TDK,45.12255,78.442758,KZ
Nur-Sultan,large_airport,NQZ,51.022202,71.466904,KZ
Kokshetau,medium_airport,KOV,53.329102,69.594597,KZ
Petropavl,medium_airport,PPK,54.774702,69.183273,KZ
Taraz,medium_airport,DMB,42.853599548339844,71.30359649658203,KZ
Tamchy,medium_airport,IKU,42.585584,76.701181,KG
Bishkek,large_airport,FRU,43.0612983704,74.4776000977,KG
Osh,medium_airport,OSS,40.6090011597,72.793296814,KG
Kant,medium_airport,,42.85319900512695,74.84649658203125,KG
Shymkent,medium_airport,CIT,42.364200592041016,69.47889709472656,KZ
,large_airport,HSA,43.313126,68.549881,KZ
Zhezkazgan,medium_airport,DZN,47.708953,67.738094,KZ
Karaganda,medium_airport,KGF,49.670799,73.334396,KZ
Baikonur,medium_airport,,46.052421,63.249185,KZ
Uralsk,medium_airport,URA,51.15079879760742,51.54309844970703,KZ
Ayaguz,medium_airport,,47.919218,80.452194,KZ
Ekibastuz,medium_airport,EKB,51.590999603271484,75.21499633789062,KZ
Ust-Kamenogorsk (Oskemen),medium_airport,UKK,50.036571,82.493477,KZ
Pavlodar,medium_airport,PWQ,52.19499969482422,77.07389831542969,KZ
Semey,medium_airport,PLX,50.351295,80.234398,KZ
Aktau,medium_airport,SCO,43.860093,51.09086,KZ
Atyrau,medium_airport,GUW,47.122559,51.819321,KZ
Shalkar,medium_airport,,47.904999,59.619999,KZ
Aktobe,medium_airport,AKX,50.2458,57.206699,KZ
Kostanay,medium_airport,KSN,53.20690155029297,63.55030059814453,KZ
Nasosnaya,medium_airport,,40.591599,49.5574,AZ
Stepanakert,medium_airport,,39.901402,46.786999,AZ
Kyurdamir,medium_airport,,40.27360153198242,48.16360092163086,AZ
Baku,medium_airport,,40.40660095214844,50.200199127197266,AZ
Baku,large_airport,GYD,40.467498779296875,50.04669952392578,AZ
Ganja,medium_airport,KVD,40.737701,46.3176,AZ
Nakhchivan,medium_airport,NAJ,39.18880081176758,45.45840072631836,AZ
Gabala,medium_airport,GBB,40.808617,47.725389,AZ
Zaqatala,medium_airport,ZTU,41.557823,46.669464,AZ
Gyumri,medium_airport,LWN,40.750401,43.859299,AM
Yerevan,medium_airport,,40.122100830099996,44.465000152600005,AM
Yerevan,large_airport,EVN,40.1473007202,44.3959007263,AM
Yakutsk,medium_airport,YKS,62.093299865722656,129.77099609375,RU
Neryungri,medium_airport,NER,56.913898468018,124.91400146484,RU
Khonuu,medium_airport,MQJ,66.450861,143.261551,RU
Magan,medium_airport,GYG,62.103484,129.545288,RU
Olyokminsk,medium_airport,OLZ,60.397499,120.471001,RU
Ust-Nera,medium_airport,USR,64.550003051758,143.11500549316,RU
Kyzyl-Syr,medium_airport,,63.8849983215332,122.7770004272461,RU
Vilyuisk,medium_airport,VYI,63.75666809082,121.69333648682,RU
,medium_airport,,65.959197998047,111.54650115967,RU
Lensk,medium_airport,ULK,60.7206001282,114.825996399,RU
Yakutia,medium_airport,PYJ,66.4003982544,112.029998779,RU
Mirny,medium_airport,MJZ,62.534698486328125,114.03900146484375,RU
Saskylakh,medium_airport,SYS,71.927902,114.080002,RU
Belaya Gora,medium_airport,BGN,68.556227,146.22784,RU
Srednekolymsk,medium_airport,SEK,67.4805,153.7364,RU
Chokurdah,medium_airport,CKH,70.62310028076172,147.90199279785156,RU
Cherskiy,medium_airport,CYX,68.7406005859375,161.33799743652344,RU
Tiksi,medium_airport,IKS,71.697700500488,128.90299987793,RU
Zyryanka,medium_airport,ZKP,65.7485,150.8889,RU
Gudauta,medium_airport,,43.104,40.5793,GE
Dollyar,medium_airport,,40.8876,45.957001,AZ
Tbilisi,medium_airport,,41.459202,44.783199,GE
Tbilisi,medium_airport,,41.649200439453125,44.9364013671875,GE
Tbilisi,medium_airport,,41.62799835205078,45.030799865722656,GE
Bolshiye Shiraki,medium_airport,,41.37950134277344,46.3672981262207,GE
Kopitnari,medium_airport,KUT,42.176768,42.482393,GE
Batumi,medium_airport,BUS,41.6102981567,41.5997009277,GE
Sukhumi,medium_airport,SUI,42.8582,41.128101,GE
Tbilisi,large_airport,TBS,41.6692008972,44.95470047,GE
Birofeld,medium_airport,,48.459999084472656,132.66000366210938,RU
Blagoveschensk,medium_airport,BQS,50.42539978027344,127.41200256347656,RU
Khabarovsk,medium_airport,KHV,48.528338,135.188588,RU
Komsomolsk-na-Amur,medium_airport,,50.60559844970703,137.08099365234375,RU
Sovetskaya Gavan,medium_airport,,49.23570251464844,140.19309997558594,RU
Komsomolsk-on-Amur,medium_airport,KXK,50.409000396728516,136.9340057373047,RU
Sovetskaya Gavan,medium_airport,GVN,48.925067,140.035348,RU
Anadyr,medium_airport,DYR,64.734902,177.740997,RU
Chukotka,medium_airport,PVS,64.37809753417969,-173.2429962158203,RU
Omsukchan,medium_airport,,62.457000732421875,155.7449951171875,RU
Chaybukha,medium_airport,,61.834999084472656,160.54800415039062,RU
Keperveem,medium_airport,KPW,67.845001,166.139999,RU
Magadan,medium_airport,GDX,59.9109992980957,150.72000122070312,RU
Apapelgino,medium_airport,PWE,69.783302,170.597,RU
Seymchan,medium_airport,,62.920780181884766,152.4227752685547,RU
Magadan,medium_airport,,59.62329864501953,150.9219970703125,RU
Evensk,medium_airport,SWV,61.921786,159.229059,RU
Nikolayevsk-na-Amure Airport,medium_airport,NLI,53.154999,140.649994,RU
Okhotsk,medium_airport,OHO,59.410064697265625,143.05650329589844,RU
Palana,medium_airport,,59.08199,159.892316,RU
Petropavlovsk-Kamchatsky,medium_airport,PKC,53.16790008544922,158.45399475097656,RU
Yuzhno-Sakhalinsk,medium_airport,UUS,46.885461,142.717466,RU
Artyom,large_airport,VVO,43.396256,132.148155,RU
Chita,medium_airport,HTA,52.026299,113.306,RU
Krasnokamensk,medium_airport,,50.03310775756836,118.06114196777344,RU
Bratsk,medium_airport,BTK,56.370601654052734,101.697998046875,RU
Zheleznogorsk-Ilimsky,medium_airport,,56.487701416015625,104.10600280761719,RU
Irkutsk,medium_airport,IKT,52.268002,104.389,RU
Ust-Kut,medium_airport,UKX,56.8567008972168,105.7300033569336,RU
Bagdarin,medium_airport,,54.369009,113.477199,RU
Ulan Ude,medium_airport,UUD,51.808614,107.439652,RU
Boryspil,large_airport,KBP,50.345001,30.894699,UA
Mariupol,medium_airport,MPW,47.07609939575195,37.44960021972656,UA
Dnipro,medium_airport,DNK,48.357201,35.100601,UA
Zaporizhia,medium_airport,OZH,47.867000579833984,35.31570053100586,UA
Kryvyi Rih,medium_airport,KWG,48.04330062866211,33.209999084472656,UA
Sevastopol,medium_airport,UKS,44.691822,33.57462,UA
Simferopol,medium_airport,SIP,45.0522,33.975101,UA
Sarabuz,medium_airport,,45.116192,33.976625,UA
Novofedorovka,medium_airport,,45.090611,33.598536,UA
Dzhankoy,medium_airport,,45.700901,34.4189,UA
Kharkiv,medium_airport,HRK,49.924801,36.290001,UA
Cherkasy,medium_airport,CKC,49.41559982299805,31.99530029296875,UA
Kyiv,medium_airport,IEV,50.40194,30.45194,UA
Kiev,medium_airport,GML,50.6035,30.1919,UA
Zhytomyr,medium_airport,,50.158298,28.7383,UA
Khmelnytskyi,medium_airport,HMJ,49.359699,26.933399,UA
Ivano-Frankivsk,medium_airport,IFO,48.88420104980469,24.686100006103516,UA
Lviv,large_airport,LWO,49.8125,23.9561,UA
Chernivtsi,medium_airport,CWC,48.259300231933594,25.98080062866211,UA
Rivne,medium_airport,RWN,50.60710144042969,26.141599655151367,UA
Uzhhorod,medium_airport,UDJ,48.634300231933594,22.263399124145508,UA
Kherson,medium_airport,KHE,46.6758,32.506401,UA
Nikolayev,medium_airport,NLV,47.057899,31.9198,UA
Odessa,medium_airport,ODS,46.4268,30.6765,UA
Vinnitsa,medium_airport,VIN,49.242531,28.613778,UA
Archangelsk,medium_airport,ARH,64.60030364990234,40.71670150756836,RU
Severomorsk,medium_airport,,69.03166961669922,33.418331146240234,RU
Naryan Mar,medium_airport,NNM,67.63999938964844,53.12189865112305,RU
Cherepovets,medium_airport,CEE,59.273601532,38.015800476100004,RU
Amderma,medium_airport,AMV,69.76329803466797,61.556400299072266,RU
Al Ula,medium_airport,ULH,26.48,38.128889,SA
Kotlas,medium_airport,KSZ,61.235801696777344,46.6974983215332,RU
St. Petersburg,large_airport,LED,59.80030059814453,30.262500762939453,RU
St. Petersburg,medium_airport,,59.685001,30.338301,RU
Siversky,medium_airport,,59.3567008972168,30.036699295043945,RU
Murmansk,medium_airport,MMK,68.78170013427734,32.75080108642578,RU
Staraya Russa,medium_airport,,57.961399,31.384399,RU
Pskov,medium_airport,PKV,57.78390121459961,28.395599365234375,RU
Petrozavodsk,medium_airport,PES,61.88520050048828,34.154701232910156,RU
Petrozavodsk,medium_airport,,61.83194351196289,34.295555114746094,RU
Vologda,medium_airport,VGD,59.282501220703125,39.944400787353516,RU
Brest,medium_airport,BQT,52.108299,23.8981,BY
Gomel,medium_airport,GME,52.527000427246094,31.016700744628906,BY
Vitebsk,medium_airport,VTB,55.126499176025,30.349599838257,BY
Kaliningrad,medium_airport,KGD,54.88999938964844,20.592599868774414,RU
Baranavichi,medium_airport,,53.099998474121094,26.049999237060547,BY
Hrodna,medium_airport,GNA,53.60200119018555,24.053800582885742,BY
Minsk,large_airport,MSQ,53.888071,28.039964,BY
Babruisk,medium_airport,,53.105,29.205,BY
Mogilev,medium_airport,MVQ,53.954898834228516,30.09510040283203,BY
Abakan,medium_airport,ABA,53.740002,91.385002,RU
Barnaul,medium_airport,BAX,53.363800048828125,83.53849792480469,RU
Gorno-Altaysk,medium_airport,RGK,51.969204,85.836539,RU
Kemerovo,medium_airport,KEJ,55.27009963989258,86.1072006225586,RU
Baykit,medium_airport,,61.676700592041016,96.3550033569336,RU
Yeniseysk,medium_airport,EIE,58.47420120239258,92.11250305175781,RU
Bor,medium_airport,TGP,61.589699,89.994003,RU
Severo-Yeniseysk,medium_airport,,60.373299,93.011703,RU
Vanavara,medium_airport,,60.356229,102.309641,RU
Krasnoyarsk,large_airport,KJA,56.173077,92.492437,RU
Krasnoyarsk,medium_airport,,56.177584,92.545881,RU
Sharypovo,medium_airport,,55.454914093,89.1738815308,RU
Achinsk,medium_airport,ACS,56.269185,90.57511,RU
Kyzyl,medium_airport,KYZ,51.66939926147461,94.40059661865234,RU
Novosibirsk,medium_airport,,55.09239959716797,83.00450134277344,RU
Novosibirsk,large_airport,OVB,55.019756,82.618675,RU
Omsk,medium_airport,OMS,54.96699905395508,73.31050109863281,RU
Omsk,medium_airport,,54.9749984741,73.5550003052,RU
Strezhevoy,medium_airport,SWT,60.709400177,77.66000366210001,RU
Tomsk,medium_airport,TOF,56.380298614502,85.208297729492,RU
Novokuznetsk,medium_airport,NOZ,53.811401,86.877197,RU
Dikson,medium_airport,DKS,73.51780700683594,80.37966918945312,RU
Murmansk,medium_airport,,80.803207,47.663586,RU
Khatanga,medium_airport,HTG,71.97810363769531,102.49099731445312,RU
Svetlogorsk,medium_airport,,66.83999633789062,88.40333557128906,RU
Igarka,medium_airport,IAA,67.43720245361328,86.62190246582031,RU
Norilsk,medium_airport,NSK,69.31109619140625,87.33219909667969,RU
Valek,medium_airport,,69.39690399169922,88.35368347167969,RU
Krasnyi Kurgan,medium_airport,AAQ,45.002102,37.347301,RU
Yeysk,medium_airport,EIK,46.68,38.21,RU
Gelendzhik,medium_airport,GDZ,44.5820926295,38.0124807358,RU
Maykop,medium_airport,,44.68,40.035,RU
Krasnodar,medium_airport,KRR,45.034698486328,39.170501708984,RU
Grozny,medium_airport,,43.2981,45.7841,RU
Makhachkala,medium_airport,MCX,42.816799,47.652302,RU
Mineralnyye Vody,medium_airport,MRV,44.225101470947266,43.08190155029297,RU
Nalchik,medium_airport,NAL,43.512901306152344,43.636600494384766,RU
Beslan,medium_airport,OGZ,43.205101,44.606602,RU
Sunzha,medium_airport,IGT,43.323268,45.012568,RU
Stavropol,medium_airport,STW,45.10919952392578,42.11280059814453,RU
Dudinka,medium_airport,,69.375,86.15666961669922,RU
Rostov-on-Don,large_airport,ROV,47.493888,39.924722,RU
Taganrog,medium_airport,TGK,47.1983333,38.8491667,RU
Sochi,large_airport,AER,43.449902,39.9566,RU
Astrakhan,medium_airport,ASF,46.282843,48.010511,RU
Elista,medium_airport,ESL,46.3739013671875,44.33089828491211,RU
Volgograd,medium_airport,VOG,48.782501220703125,44.34550094604492,RU
Conyers,medium_airport,,33.59790039,-84.14440155,US
Yuma,medium_airport,,32.547501,-114.511786,US
Williston,medium_airport,XWA,48.258387,-103.748797,US
Chelyabinsk,medium_airport,CEK,55.305801,61.5033,RU
Magnitogorsk,medium_airport,MQF,53.39310073852539,58.755699157714844,RU
Sabetta,medium_airport,SBT,71.219167,72.052222,RU
Bovanenkovo,medium_airport,BVJ,70.315278,68.333611,RU
Salekhard,medium_airport,SLY,66.5907974243164,66.61100006103516,RU
,medium_airport,EZV,63.92100143432617,65.03050231933594,RU
Khanty-Mansiysk,medium_airport,HMA,61.028499603271484,69.08609771728516,RU
Nyagan,medium_airport,NYA,62.110001,65.614998,RU
Sovetskiy,medium_airport,OVS,61.326622009277344,63.60191345214844,RU
Uray,medium_airport,URJ,60.10329818725586,64.82669830322266,RU
,medium_airport,EYK,63.686901,66.698601,RU
Izhevsk,medium_airport,IJK,56.82809829711914,53.45750045776367,RU
Kirov,medium_airport,KVX,58.503883,49.347831,RU
Nadym,medium_airport,NYM,65.48090362548828,72.69889831542969,RU
Novy Urengoy,medium_airport,NUX,66.06939697265625,76.52030181884766,RU
Nizhnevartovsk,medium_airport,NJC,60.94929885864258,76.48359680175781,RU
Perm,medium_airport,PEE,57.914501,56.021198,RU
Kogalym,medium_airport,KGP,62.190399169921875,74.53379821777344,RU
Nefteyugansk,medium_airport,NFG,61.108299255371094,72.6500015258789,RU
Noyabrsk,medium_airport,NOJ,63.18330001831055,75.2699966430664,RU
Surgut,medium_airport,SGC,61.34370040893555,73.40180206298828,RU
Yekaterinburg,medium_airport,,56.701698303222656,60.790000915527344,RU
Yekaterinburg,large_airport,SVX,56.743099212646,60.802700042725,RU
Tyumen,medium_airport,TJM,57.189601898199996,65.3243026733,RU
Kurgan,medium_airport,KRO,55.47529983520508,65.41560363769531,RU
Ashgabat,medium_airport,,38.012001,58.195,TM
Ashgabat,large_airport,ASB,37.986801,58.361,TM
Turkmenbashi,medium_airport,KRW,40.063301,53.007198,TM
Mary,medium_airport,MYP,37.62353,61.895668,TM
Daşoguz,medium_airport,TAZ,41.759853,59.836149,TM
Türkmenabat,medium_airport,CRZ,38.930662,63.563982,TM
Dushanbe,medium_airport,DYU,38.543300628699996,68.8249969482,TJ
Kulyab,medium_airport,TJU,37.98809814453125,69.80500030517578,TJ
Khujand,medium_airport,LBD,40.215401,69.694702,TJ
Kurgan-Tyube,medium_airport,KQT,37.86640167236328,68.86470031738281,TJ
Andizhan,medium_airport,AZN,40.727699,72.293999,UZ
Fergana,medium_airport,FEG,40.358799,71.745003,UZ
Nukus,medium_airport,NCU,42.4884,59.623299,UZ
Urgench,medium_airport,UGC,41.58430099487305,60.641700744628906,UZ
Navoi,medium_airport,NVI,40.117199,65.170799,UZ
Bukhara,medium_airport,BHK,39.775002,64.483299,UZ
Samarkand,medium_airport,SKD,39.70050048828125,66.98380279541016,UZ
Termez,medium_airport,TMJ,37.287261,67.311869,UZ
Tashkent,medium_airport,,41.312889,69.395535,UZ
Tashkent,large_airport,TAS,41.257900238,69.2811965942,UZ
Kostroma,medium_airport,KMW,57.7969017029,41.019401550299996,RU
Kaluga,medium_airport,KLF,54.5499992371,36.3666687012,RU
Ryazan,medium_airport,,54.642284,39.569047,RU
Ivanovo,medium_airport,IWA,56.93939971923828,40.940799713134766,RU
Rybinsk,medium_airport,RYB,58.10419845581055,38.92940139770508,RU
Vladimir,medium_airport,,56.127423,40.315202,RU
Moscow,medium_airport,,55.5600013733,37.9850006104,RU
Bryansk,medium_airport,BZK,53.214199,34.176399,RU
Moscow,large_airport,ZIA,55.553299,38.150002,RU
Moscow,large_airport,DME,55.40879821777344,37.90629959106445,RU
Moscow,large_airport,SVO,55.972599,37.4146,RU
Tver,medium_airport,KLD,56.82469940185547,35.7577018737793,RU
Moscow,medium_airport,OSF,55.511667,37.507222,RU
Lukhovitsy,medium_airport,,54.904998779299994,39.02666854859999,RU
Moscow,medium_airport,CKL,55.8783,38.061699,RU
Belgorod,medium_airport,EGO,50.643798828125,36.5900993347168,RU
Kursk,medium_airport,URS,51.7505989074707,36.29560089111328,RU
Lipetsk,medium_airport,LPK,52.70280075073242,39.53779983520508,RU
Voronezh,medium_airport,VOZ,51.81420135498047,39.22959899902344,RU
Orel,medium_airport,OEL,52.934700012200004,36.0022010803,RU
Tambov,medium_airport,TBW,52.806098937988,41.482799530029,RU
Balabanovo,medium_airport,,55.228333,36.608334,RU
Moscow,large_airport,VKO,55.5914993286,37.2615013123,RU
Ukhta,medium_airport,UCT,63.566898345947266,53.8046989440918,RU
Inta,medium_airport,INA,66.053372,60.105786,RU
Vuktyl,medium_airport,,63.823299407958984,57.279998779296875,RU
Pechora,medium_airport,PEX,65.12110137939453,57.13079833984375,RU
Usinsk,medium_airport,USK,66.00469970703125,57.3671989440918,RU
Izhma,medium_airport,,65.03170013427734,53.970001220703125,RU
Vorkuta,medium_airport,VKT,67.48860168457031,63.993099212646484,RU
Ust-Tsylma,medium_airport,UTS,65.43729400630001,52.20033645629999,RU
Syktyvkar,medium_airport,SCW,61.64699935913086,50.84510040283203,RU
Nizhny Novgorod,medium_airport,GOJ,56.230098724365,43.784000396729,RU
Bugulma,medium_airport,UUA,54.63999938964844,52.801700592041016,RU
Kazan,large_airport,KZN,55.606201171875,49.278701782227,RU
Nizhnekamsk,medium_airport,NBC,55.564701080322266,52.092498779296875,RU
Kazan,medium_airport,,55.866699,49.133301,RU
Yoshkar-Ola,medium_airport,JOK,56.700599670410156,47.904701232910156,RU
Cheboksary,medium_airport,CSY,56.090301513671875,47.3473014831543,RU
Zhigansk,medium_airport,ZIX,66.7965011597,123.361000061,RU
Ulyanovsk,medium_airport,ULV,54.268299,48.2267,RU
Cherdakly,medium_airport,ULY,54.401001,48.8027,RU
Orenburg,medium_airport,REN,51.795799255371094,55.45669937133789,RU
Orsk,medium_airport,OSW,51.072498,58.5956,RU
Penza,medium_airport,PEZ,53.110599517822266,45.02109909057617,RU
Saransk,medium_airport,SKX,54.12512969970703,45.212257385253906,RU
Balakovo,medium_airport,BWO,51.8582992554,47.7456016541,RU
Saratov,large_airport,GSV,51.712778,46.171111,RU
